EventID,PromoterID,EventName,EventDate,EventEndDate,EventAddress,EventCity,EventState,Country,EventLat,EventLon,EventType,SecondaryEventType
32820,2547,The Ice Weasels Cometh,2016-12-10 0:00:00,2016-12-10 0:00:00,1 Hay St,West Warwick,RI,USA,41.715042,-71.5154656,Cyclocross,NULL
33100,1126,2017 Minuteman Road Club Membership,2017-01-01 0:00:00,2017-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
33470,1126,2017  Minuteman Road Club -- Rudy Project PRO Order,2017-01-08 0:00:00,2017-02-28 0:00:00,,Metrowest,MA,USA,42.2934248,-71.4609825,Special Event,Special Event
34198,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2017-06-03 0:00:00,2017-06-03 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
34314,2547,Gnar Weasels - Kenda Cup East #4,2017-07-01 0:00:00,2017-07-01 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,NULL
35729,2547,VERGE Night Weasels Cometh,2017-10-04 0:00:00,2017-10-04 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3036564,-71.6813661,Cyclocross,NULL
35818,1126,2017 Landry's Bicycles Cyclocross Practice P/B Minuteman Road Club,2017-08-30 0:00:00,2017-09-21 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3015113,-71.6828297,Special Event,Cyclocross
35842,1126,"2017 Minuteman CX -- p/b Minuteman Road Club, Wachusett Brewing, and Landry's Bicycles",2017-10-08 0:00:00,2017-10-08 0:00:00,318 7 Bridge Road,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,Zanconato SSCX Series
36399,2547,The Ice Weasels Cometh,2017-12-09 0:00:00,2017-12-09 0:00:00,1 Hay St,West Warwick,RI,USA,41.715042,-71.5154656,Cyclocross,NULL
36780,1126,2018 Minuteman Road Club Membership,2017-12-01 0:00:00,2018-11-30 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
37361,1126,Tim Johnson's Wachusett Fondo,2018-07-28 0:00:00,2018-07-28 0:00:00,175 State Rd,Westminster,MA,USA,42.5586266,-71.8715288,Gran Fondo,Gran Fondo
37537,1126,2018  Minuteman Road Club -- Rudy Project PRO Order,2018-01-30 0:00:00,2018-03-31 0:00:00,,Metrowest,MA,USA,42.2934248,-71.4609825,Special Event,Special Event
37782,2547,Gnar Weasels - Bubba Trophy Series #4,2018-07-07 0:00:00,2018-07-07 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,NULL
37842,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2018-05-12 0:00:00,2018-05-12 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
39090,2547,Colin's AUD Event,2025-08-28 0:00:00,2025-08-30 0:00:00,,Adelaide,ACT,AUS,42.353037,-72.6998119,Road Race,NULL
39595,2547,Night Weasels Cometh,2018-10-03 0:00:00,2018-10-03 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3014714,-71.6828624,Cyclocross,NEBRA
39787,1126,2018 Ski Ward Cyclocross Practice P/B Minuteman Road Club,2018-08-29 0:00:00,2018-09-26 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3015113,-71.6828297,Special Event,Cyclocross
39923,1126,"2018 Minuteman CX -- p/b Minuteman Road Club, Wachusett Brewing, and Landry's Bicycles",2018-10-07 0:00:00,2018-10-07 0:00:00,318 7 Bridge Road,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,Zanconato SSCX Series
40403,2547,The Ice Weasels Cometh,2018-12-08 0:00:00,2018-12-08 0:00:00,28 Hospital Rd,Medfield,MA,USA,42.2082405,-71.3343658,Cyclocross,NULL
40637,1126,2019 Minuteman Road Club Membership,2018-12-01 0:00:00,2019-11-01 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
40927,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2019-05-18 0:00:00,2019-05-18 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
41471,1126,Tim Johnson's Wachusett Fondo,2019-07-20 0:00:00,2019-07-20 0:00:00,175 State Rd,Westminster,MA,USA,42.5586266,-71.8715288,Gran Fondo,Gran Fondo
41685,1126,2019  Minuteman Road Club -- Rudy Project PRO Order,2019-03-01 0:00:00,2019-03-01 0:00:00,,Metrowest,MA,USA,42.2934248,-71.4609825,Special Event,Special Event
42272,2547,Gnar Weasels - Bubba Trophy Series #4,2019-07-06 0:00:00,2019-07-06 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,NULL
43855,1126,"2019 Minuteman CX -- p/b Minuteman Road Club, Wachusett Brewing, and Landry's Bicycles",2019-10-13 0:00:00,2019-10-13 0:00:00,318 7 Bridge Road,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,Zanconato SSCX Series
43923,2547,Night Weasels Cometh,2019-10-05 0:00:00,2019-10-05 0:00:00,1000 Main Street,Shrewsbury,MA,USA,42.3014714,-71.6828624,Cyclocross,NEBRA
44110,1126,2019 Ski Ward Cyclocross Practice P/B Minuteman Road Club,2019-08-28 0:00:00,2019-10-03 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3015113,-71.6828297,Cyclocross,Cyclocross
44740,2547,The Ice Weasels Cometh,2019-12-15 0:00:00,2019-12-15 0:00:00,45 Hospital Rd,Medfield,MA,USA,42.20881333,-71.33591754,Cyclocross,NULL
45415,1126,2020 Minuteman Road Club Membership,2019-12-17 0:00:00,2020-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
45667,1126,CANCELED - Ken Harrod Memorial Road Race p/b Minuteman Road Club,2020-08-08 0:00:00,2020-08-08 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
49099,1126,2021 Minuteman Road Club Membership,2021-01-25 0:00:00,2021-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
50132,2547,Dev Load Test Version: Brewing Co. BARRY-ROUBAIX 2021,2025-10-10 0:00:00,2025-10-10 0:00:00,200 S. Boltwood St.,"Barry County, Hastings",NC,USA,42.6468759,-85.2845704,Gravel,Road Race
51455,1126,2021 Minuteman CX -- p/b Minuteman Road Club,2021-10-10 0:00:00,2021-10-10 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NULL
51873,2547,Night Weasels Cometh,2021-10-02 0:00:00,2021-10-02 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NEBRA
52850,2547,The Ice Weasels Cometh,2021-12-04 0:00:00,2021-12-04 0:00:00,Legion Rd,Southwick,MA,USA,42.0578058,-72.7533543,Cyclocross,NULL
53720,1126,2022 Minuteman Road Club Membership,2022-01-10 0:00:00,2022-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.182528,-72.2152909,Club Membership,NULL
54188,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2022-05-21 0:00:00,2022-05-21 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
54861,2547,Gnar Weasels,2022-07-09 0:00:00,2022-07-09 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,NULL
57035,1126,2022 Minuteman CX -- p/b Minuteman Road Club,2022-10-09 0:00:00,2022-10-09 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NEBRA
57118,2547,Night Weasels Cometh,2022-10-01 0:00:00,2022-10-01 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3014714,-71.6828624,Cyclocross,NEBRA
57119,2547,The Ice Weasels Cometh,2022-12-03 0:00:00,2022-12-03 0:00:00,Legion Rd,Southwick,MA,USA,42.0578058,-72.7533543,Cyclocross,NULL
57313,1126,2022 Ski Ward Cyclocross Practice P/B Minuteman Road Club,2022-09-07 0:00:00,2022-09-29 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3015113,-71.6828297,Cyclocross,Cyclocross
58324,2547,canceled - Ice Weasels 2:  The Frozen Stoats Advance,2022-12-18 0:00:00,2022-12-18 0:00:00,Legion Rd,Southwick,MA,USA,42.0578058,-72.7533543,Cyclocross,NULL
58680,1126,2023 Minuteman Road Club Membership,2023-01-01 0:00:00,2023-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.3921236,-71.55456996,Club Membership,NULL
59060,2547,Gnar Weasels,2023-07-08 0:00:00,2023-07-08 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,Eastern Fat Tire Association
59458,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2023-05-20 0:00:00,2023-05-20 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
61952,1126,2023 Minuteman CX -- p/b Minuteman Road Club,2023-10-08 0:00:00,2023-10-08 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NEBRA
62071,2547,canceled - Night Weasels Cometh,2023-10-07 0:00:00,2023-10-07 0:00:00,1000 Main St,Shrewsbury,MA,USA,42.3014714,-71.6828624,Cyclocross,NEBRA
62500,2547,The Ice Weasels Cometh,2023-12-02 0:00:00,2023-12-02 0:00:00,Legion Rd,Southwick,MA,USA,42.05773649,-72.7518489,Cyclocross,NULL
63550,2547,The Ice Weasels Cometh,2024-12-07 0:00:00,2024-12-07 0:00:00,Legion Rd,Southwick,MA,USA,42.05773649,-72.7518489,Cyclocross,NULL
63935,1126,2024 Minuteman Road Club Membership,2024-01-02 0:00:00,2024-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.3921236,-71.55456996,Club Membership,NULL
63981,2547,Gnar Weasels,2024-05-25 0:00:00,2024-05-25 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,Eastern Fat Tire Association
65125,1126,Ken Harrod Memorial Road Race p/b Minuteman Road Club,2024-05-18 0:00:00,2024-05-18 0:00:00,27 Massachusetts Ave.,Harvard,MA,USA,42.4981035,-71.5826638,Road Race,NEBRA
66977,1126,2024 Minuteman CX -- p/b Minuteman Road Club,2024-10-13 0:00:00,2024-10-13 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NEBRA
67779,2547,Gnar Weasels,2025-05-24 0:00:00,2025-05-24 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,Eastern Fat Tire Association
68637,2547,The Ice Weasels Cometh,2025-12-06 0:00:00,2025-12-06 0:00:00,Legion Rd,Southwick,MA,USA,42.05773649,-72.7518489,Cyclocross,Fat Bike
68863,1126,2025 Minuteman Road Club Membership,2025-01-02 0:00:00,2025-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.39227073,-71.55476667,Club Membership,NULL
70276,1126,Sutton Road Race p/b Minuteman Road Club,2025-06-14 0:00:00,2025-06-14 0:00:00,409 Boston Rd,Sutton,MA,USA,42.1411299,-71.77256,Road Race,NEBRA
71457,2547,Gnar Weasels,2026-06-27 0:00:00,2026-06-27 0:00:00,300 Ski Tow Rd,Brownsville,VT,USA,43.46401063,-72.46680602,Mountain Bike,Eastern Fat Tire Association
72083,1126,2025 Minuteman CX -- p/b Minuteman Road Club,2025-10-12 0:00:00,2025-10-12 0:00:00,318 7 Bridge Rd,Lancaster,MA,USA,42.4645152,-71.6630244,Cyclocross,NEBRA
73770,2547,The Ice Weasels Cometh,2026-12-05 0:00:00,2026-12-05 0:00:00,Legion Rd,Southwick,MA,USA,42.05773649,-72.7518489,Cyclocross,Fat Bike
73995,1126,2026 Minuteman Road Club Membership,2026-01-01 0:00:00,2026-12-31 0:00:00,,Boston and Metrowest,MA,USA,42.39227073,-71.55476667,Club Membership,NULL
1358,7756,Clayton-Tokeneke Classic,2004-07-11 0:00:00,2004-07-11 0:00:00,,Barkhamsted,CT,USA,41.9609445,-72.8558789,Road Race,NULL
1930,7756,Tokeneke Road Club Team Registration,2005-10-01 0:00:00,2005-10-01 0:00:00,,Darien,CT,USA,43.7023722,-79.4861949,Club Membership,NULL
2188,7756,Tokeneke Classic Road Race,2005-07-24 0:00:00,2005-07-24 0:00:00,,East Hartland,CT,USA,50.8501937,-0.9094455,Road Race,NULL
3642,7756,Tokeneke Classic Road Race - 2006,2006-08-13 0:00:00,2006-08-13 0:00:00,,East Hartland,CT,USA,42.0112755,-72.9106202,Road Race,NEBRA
4561,7756,Tokeneke Classic Road Race 2007,2007-07-29 0:00:00,2007-07-29 0:00:00,,East Hartland,CT,USA,50.8501937,-0.9094455,Road Race,NULL
6511,7756,Tokeneke Classic Road Race 2008,2008-08-10 0:00:00,2008-08-10 0:00:00,,East Hartland,CT,USA,50.8501937,-0.9094455,Road Race,NULL
8725,7756,Tokeneke Classic Road Race 2009,2009-08-09 0:00:00,2009-08-09 0:00:00,,East Hartland,CT,USA,42.0112755,-72.9106202,Road Race,NULL
10779,7756,Tokeneke Classic Road Race 2010 - New England Regional Road Race Championships,2010-08-08 0:00:00,2010-08-08 0:00:00,,East Hartland,CT,USA,42.0112755,-72.9106202,Road Race,NULL
13102,7756,Tokeneke Classic Road Race 2011 - New England Regional Road Race Championships,2011-08-14 0:00:00,2011-08-14 0:00:00,,East Hartland,CT,USA,42.0112755,-72.9106202,Road Race,NULL
13117,3634,Jeremy Powers Wheelhouse Sports Grand Fundo 2011,2011-07-30 0:00:00,2011-07-30 0:00:00,,Southampton,MA,USA,42.209859,-72.789744,Recreational,Road Race
13424,3634,NCC Montague Training Crit,2011-05-18 0:00:00,2011-05-18 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
13425,3634,NCC Montague Training Crit,2011-05-25 0:00:00,2011-05-25 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
13426,3634,NCC Montague Training Crit,2011-06-01 0:00:00,2011-06-01 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
13427,3634,NCC Montague Training Crit,2011-06-08 0:00:00,2011-06-08 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
13428,3634,NCC Montague Training Crit,2011-06-15 0:00:00,2011-06-15 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
13429,3634,NCC Montague Training Crit,2011-06-22 0:00:00,2011-06-22 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
15708,7756,Tokeneke Classic Road Race 2012 - Connecticut State and New England Regional Road Race Championships,2012-08-12 0:00:00,2012-08-12 0:00:00,,East Hartland,CT,USA,41.9988431,-72.9052281,Road Race,NULL
15836,3634,Jeremy Powers Wheelhouse Sports Grand Fundo 2012,2012-07-14 0:00:00,2012-07-14 0:00:00,,Southampton,MA,USA,-72.7305556,42.2291667,Recreational,Road Race
16372,3634,JAM Fund NCC Montague Training Crit Series,2012-05-16 0:00:00,2012-05-16 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
16550,3634,JAM Fund NCC Montague Training Crit Series,2012-05-30 0:00:00,2012-05-30 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
16551,3634,JAM Fund NCC Montague Training Crit Series,2012-06-06 0:00:00,2012-06-06 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
16552,3634,JAM Fund NCC Montague Training Crit Series,2012-06-13 0:00:00,2012-06-13 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
18927,3634,JAM Fund Grand Fundo,2013-07-21 0:00:00,2013-07-21 0:00:00,,Southampton,MA,USA,42.209859,-72.789744,Recreational,Road Race
19193,7756,Tokeneke Classic Road Race 2013 - Connecticut State and New England Regional Road Race Championships,2013-08-11 0:00:00,2013-08-11 0:00:00,"Berg Field, 93 Hartland Blvd",East Hartland,CT,USA,42.0112755,-72.9106202,Road Race,NULL
19346,3634,***Postponed until May 29th*****  JAM Fund NCC Montague Training Crit Series,2013-05-15 0:00:00,2013-05-15 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
19347,3634,JAM Fund NCC Montague Race Clinic,2013-05-22 0:00:00,2013-05-22 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
19348,3634,JAM Fund NCC Montague Training Crit Series,2013-05-29 0:00:00,2013-05-29 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
19349,3634,JAM Fund NCC Montague Training Crit Series,2013-06-05 0:00:00,2013-06-05 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
19350,3634,JAM Fund NCC Montague Training Crit Series,2013-06-12 0:00:00,2013-06-12 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
19780,3634,JAM Fund NCC Montague Training Crit Series,2013-06-19 0:00:00,2013-06-19 0:00:00,,Montague,MA,USA,42.5462156,-72.5323139,Road Race,NULL
22680,7756,Tokeneke Classic Road Race 2014 - Connecticut State and New England Regional Road Race Championships,2014-08-10 0:00:00,2014-08-10 0:00:00,93 Hartland Blvd,East Hartland,CT,USA,41.9986824,-72.9052433,Road Race,NEBRA
23077,3634,JAM Fund Grand Fundo,2014-07-19 0:00:00,2014-07-19 0:00:00,155 Glendale Road,Southampton,MA,USA,42.271164,-72.717111,Recreational,Road Race
25093,3634,JAM Fund NCC Montague Training Crit Series,2014-06-25 0:00:00,2014-06-25 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
25137,3634,JAM Fund NCC Montague Training Crit Series,2014-07-02 0:00:00,2014-07-02 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
25138,3634,JAM Fund NCC Montague Training Crit Series,2014-07-09 0:00:00,2014-07-09 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
25139,3634,JAM Fund NCC Montague Training Crit Series,2014-07-16 0:00:00,2014-07-16 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
25140,3634,JAM Fund NCC Montague Training Crit Series,2014-07-23 0:00:00,2014-07-23 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
26190,7756,Newtown Cyclocross p/b the CCAP and Team 26,2015-11-15 0:00:00,2015-11-15 0:00:00,4 Primrose St,Newtown,CT,USA,41.3997824,-73.2827539,Cyclocross,CT Cross Series
27176,7756,Tokeneke Classic Road Race 2015,2015-08-09 0:00:00,2015-08-09 0:00:00,93 Hartland Blvd,East Hartland,CT,USA,41.9986824,-72.9052433,Road Race,NEBRA
27441,3634,JAM Fund Grand Fundo,2015-07-25 0:00:00,2015-07-25 0:00:00,155 Glendale Road,Southampton,MA,USA,42.271164,-72.717111,Recreational,Road Race
27933,7756,CCAP Junior Summer Camp,2015-08-02 0:00:00,2015-08-09 0:00:00,http://ctcyclingadvancement.org/,Old Lyme,CT,USA,41.3159315,-72.3289715,Cycling Camp,Road Race
28366,3634,Northeast Solar Montague Training Crit Series,2015-07-01 0:00:00,2015-07-01 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
28367,3634,Northeast Solar Montague Training Crit Series,2015-07-08 0:00:00,2015-07-08 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
28368,3634,Northeast Solar Montague Training Crit Series,2015-07-15 0:00:00,2015-07-15 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
28369,3634,Northeast Solar Montague Training Crit Series,2015-07-22 0:00:00,2015-07-22 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
28370,3634,Northeast Solar Montague Training Crit Series,2015-08-05 0:00:00,2015-08-05 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
28521,7756,The New Haven Grand Prix,2015-09-18 0:00:00,2015-09-18 0:00:00,1001 Chapel St,New Haven,CT,USA,41.3075092,-72.9291962,Road Race,NEBRA
30123,7756,Aetna Tokeneke Classic Road Race presented with Slater Building LLC,2016-08-14 0:00:00,2016-08-14 0:00:00,93 Hartland Blvd,East Hartland,CT,USA,41.9986824,-72.9052433,Road Race,NEBRA
30314,3634,JAM Fund Grand Fundo,2016-07-16 0:00:00,2016-07-16 0:00:00,155 Glendale Road,Southampton,MA,USA,42.271164,-72.717111,Recreational,Road Race
30355,7756,CCAP School Short Track Series #1,2016-03-09 0:00:00,2016-03-09 0:00:00,"24 Gallup Hill Rd, Ledyard, CT 06339",Ledyard,CT,USA,41.4379772,-71.9954953,Mountain Bike,Mountain Bike
30695,7756,CCAP School Short Track Series #2,2016-04-20 0:00:00,2016-04-20 0:00:00,"139 Patterson Way, Berlin, CT 06037",Berlin,CT,USA,41.6215956,-72.7529212,Mountain Bike,Mountain Bike
30732,7756,5th Annual CCNS KERMIS p/b The CCAP,2016-05-13 0:00:00,2016-05-13 0:00:00,615 Silver Lane,East Hartford,CT,USA,41.7633643,-72.6170895,Road Race,CT Cross Series
30736,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-05-03 0:00:00,2016-05-03 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30740,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-05-10 0:00:00,2016-05-10 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30742,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-05-24 0:00:00,2016-05-24 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30744,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-05-31 0:00:00,2016-05-31 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30745,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-06-07 0:00:00,2016-06-07 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30746,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-06-14 0:00:00,2016-06-14 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30747,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-06-28 0:00:00,2016-06-28 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30748,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-07-05 0:00:00,2016-07-05 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30749,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-07-12 0:00:00,2016-07-12 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30750,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-07-19 0:00:00,2016-07-19 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30751,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-07-26 0:00:00,2016-07-26 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30752,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-08-02 0:00:00,2016-08-02 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30753,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-08-09 0:00:00,2016-08-09 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
30754,7756,"The CCAP Tuesday Night Criterium Series p/b CT Ear, Nose and Throat",2016-08-16 0:00:00,2016-08-16 0:00:00,615 Silver Ln,East Hartford,CT,USA,41.7633533,-72.6170608,Road Race,NEBRA
31026,7756,CCAP School Short Track Series #3,2016-05-12 0:00:00,2016-05-12 0:00:00,"1110 Wintergreen Ave, New Haven, CT, New Haven, CT  06515",New Haven,CT,USA,41.3464592,-72.9676615,Mountain Bike,Mountain Bike
31367,7756,CCAP Junior Summer Mountain Biking Camp,2016-07-31 0:00:00,2016-08-06 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Mountain Bike
31373,7756,CCAP Junior Summer Road Camp,2016-08-07 0:00:00,2016-08-14 0:00:00,University of Connecticut,Mansfield,CT,USA,41.8104735,-72.2941114,Cycling Camp,Road Race
31523,7756,The New Haven Grand Prix,2016-09-16 0:00:00,2016-09-16 0:00:00,1001 Chapel St,New Haven,CT,USA,41.3075092,-72.9291962,Road Race,NEBRA
31746,7756,CT CX Summer Training Camp,2016-08-19 0:00:00,2016-08-21 0:00:00,74 Forest Lane,Glastonbury,CT,USA,41.6867639,-72.534846,Cycling Camp,Cyclocross
31846,3634,Northeast Solar Montague Training Crit Series,2016-07-06 0:00:00,2016-07-06 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
31847,3634,Northeast Solar Montague Training Crit Series,2016-07-13 0:00:00,2016-07-13 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
31848,3634,Northeast Solar Montague Training Crit Series,2016-07-20 0:00:00,2016-07-20 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
31849,3634,Northeast Solar Montague Training Crit Series,2016-08-03 0:00:00,2016-08-03 0:00:00,"Industrial Blvd. in Montague, MA",Montague,MA,USA,42.5967532,-72.5250117,Road Race,NULL
32020,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2016-09-07 0:00:00,2016-09-28 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
32450,7756,Newtown Cyclocross p/b the CCAP and Team 26,2016-11-06 0:00:00,2016-11-06 0:00:00,4 Primrose St,Newtown,CT,USA,41.3997824,-73.2827539,Cyclocross,CT Cross Series
32545,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2016-09-14 0:00:00,2016-09-14 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
32546,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2016-09-21 0:00:00,2016-09-21 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
32547,7756,CCAP ROCKY HILL CYCLOCROSS SERIES,2016-09-28 0:00:00,2016-09-28 0:00:00,340 Elm St.,Rocky Hill,CT,USA,41.66160668,-72.65200384,Cyclocross,NEBRA
